timestamp,client_ip,country,city,provider,asn,status,method,path,vpn,proxy,mobile,bot
2026-07-04T07:03:41.683452+00:00,142.250.32.100,United States,Mountain View,Google LLC,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:03:41.901891+00:00,142.250.32.103,United States,Mountain View,Google LLC,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:03:41.921063+00:00,142.250.32.99,United States,Mountain View,Google LLC,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:03:42.010301+00:00,142.250.32.97,United States,Mountain View,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T07:03:42.075884+00:00,142.250.32.104,United States,Mountain View,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T07:03:42.083607+00:00,142.250.32.100,United States,Mountain View,Google LLC,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:03:42.131242+00:00,142.250.32.99,United States,Mountain View,Google LLC,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:03:42.161059+00:00,142.250.32.100,United States,Mountain View,Google LLC,N/A,200,GET,/api/Elberfelder 1905/books,False,False,False,False
2026-07-04T07:04:16.16254+00:00,47.128.118.84,Singapore,Singapore,Amazon Technologies Inc,N/A,404,GET,/robots.txt,False,False,False,False
2026-07-04T07:04:24.305265+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:04:24.372767+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:04:24.407938+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:04:24.44532+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/books,False,False,False,False
2026-07-04T07:05:10.641529+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/read.html,False,False,False,False
2026-07-04T07:05:10.71655+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:05:12.706425+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/home.html,False,False,False,False
